#{"t_start": 1734874795.2420647, "env_id": "None"}
r,l,t
29.63268,1000,1028.663946
124.1549,1000,1028.663956
60.75184,1000,1036.229274
77.93495,1000,1036.229347
45.140327,1000,1036.229367
36.34623,1000,1036.229381
41.449207,1000,1036.229393
39.886402,1000,1036.229406
33.79724,1000,1036.229418
40.50752,1000,1036.22943
45.88356,1000,1036.229443
58.650433,1000,1036.229455
16.235537,1000,1048.199333
48.72088,1000,1048.199467
49.08195,1000,1048.199745
74.07769,1000,1048.199791
55.249195,1000,1048.199818
87.920265,1000,1048.200711
56.197285,1000,1048.200776
49.22052,1000,1048.200802
41.60007,1000,1048.200833
56.16316,1000,1048.20085
54.28652,1000,1055.247569
163.42236,1000,1055.248064
29.33162,1000,1055.248144
57.49272,1000,1055.248163
45.02566,1000,1055.248177
58.392937,1000,1055.24819
69.692314,1000,1055.248202
31.177933,1000,1055.248215
37.99632,1000,1055.248228
41.97859,1000,1055.248242
31.015495,1000,1067.227428
-272.7607,1000,1067.227569
40.28747,1000,1067.227614
58.80906,1000,1067.227655
43.081963,1000,1067.227672
64.19912,1000,1067.227689
34.68212,1000,1067.227704
48.06935,1000,1067.227724
43.416046,1000,1067.227743
56.321125,1000,1067.227765
52.913994,1000,1074.518848
39.801,1000,1074.51891
47.483387,1000,1074.518925
33.08427,1000,1074.518938
49.579967,1000,1074.518948
36.29598,1000,1074.518958
34.249638,1000,1074.518968
37.924534,1000,1074.518978
47.010494,1000,1074.518987
33.53753,1000,1074.518996
54.164127,1000,1086.81805
47.662502,1000,1086.8195
145.9357,1000,1086.819581
43.92112,1000,1086.819607
37.12356,1000,1086.819636
42.9617,1000,1086.81982
51.589684,1000,1086.819844
39.478485,1000,1086.819865
52.18824,1000,1086.819888
43.560036,1000,1086.819908
57.849022,1000,1094.050114
45.634785,1000,1094.050193
31.063293,1000,1094.050211
-49.672306,1000,1094.050224
71.55834,1000,1094.050235
51.00274,1000,1094.050245
58.88397,1000,1094.050255
46.93351,1000,1094.050265
46.449196,1000,1094.050274
39.066845,1000,1094.050284
35.95456,1000,1106.293802
16.172834,1000,1106.293862
59.84088,1000,1106.293877
41.16674,1000,1106.293889
35.523243,1000,1106.293899
23.663076,1000,1106.293909
50.316162,1000,1106.293919
-111.15873,1000,1106.293928
54.91077,1000,1106.293938
43.8616,1000,1106.293947
47.59836,1000,1113.532142
29.714787,1000,1113.532206
35.894306,1000,1113.532231
27.51316,1000,1113.532249
38.11668,1000,1113.532259
37.450153,1000,1113.532269
47.345905,1000,1113.532279
92.06908,1000,1113.532289
48.447094,1000,1113.532298
54.170227,1000,1113.532308
48.264908,1000,1125.528857
99.10108,1000,1125.528921
56.953213,1000,1125.528938
36.889122,1000,1125.52895
52.560493,1000,1125.528961
39.14198,1000,1125.528971
23.95229,1000,1125.52898
42.372364,1000,1125.52899
12.794247,1000,1125.528999
113.49989,1000,1125.529009
38.196884,1000,1132.80116
47.340538,1000,1132.801232
32.24021,1000,1132.801247
49.994938,1000,1132.801258
51.20526,1000,1132.801268
6.271139,1000,1132.801278
47.920105,1000,1132.801287
5.528961,1000,1132.801297
58.35564,1000,1132.801306
66.55932,1000,1132.801316
42.122684,1000,1145.285486
40.98701,1000,1145.285594
59.090572,1000,1145.285625
23.533484,1000,1145.285643
34.727886,1000,1145.28566
42.90817,1000,1145.285675
37.691486,1000,1145.28569
45.657654,1000,1145.285727
68.61604,1000,1145.285747
4.530047,1000,1145.285763
41.368874,1000,1152.596959
50.284386,1000,1152.597054
39.89591,1000,1152.597079
47.729477,1000,1152.597096
36.791748,1000,1152.597112
38.539654,1000,1152.597127
59.20587,1000,1152.597143
37.05028,1000,1152.597157
54.928116,1000,1152.597172
47.16402,1000,1152.597188
43.474586,1000,1164.52257
58.33752,1000,1164.522642
123.98563,1000,1164.522658
21.125103,1000,1164.52267
22.68875,1000,1164.522681
88.31769,1000,1164.522691
42.841095,1000,1164.5227
52.450607,1000,1164.52271
64.59,1000,1164.522719
39.434414,1000,1164.522729
-12.755646,1000,1172.040851
42.001907,1000,1172.040948
92.82238,1000,1172.040972
32.22856,1000,1172.040989
29.23434,1000,1172.041008
52.26667,1000,1172.041027
40.82848,1000,1172.041048
22.781225,1000,1172.041064
44.97978,1000,1172.04108
35.840324,1000,1172.041096
39.484848,1000,1183.987776
45.05592,1000,1183.98784
29.727478,1000,1183.987859
44.63918,1000,1183.987872
50.678337,1000,1183.987885
35.056953,1000,1183.987898
29.894936,1000,1183.98791
48.335297,1000,1183.987921
69.13039,1000,1183.987933
62.075985,1000,1183.987945
59.857964,1000,1191.237157
37.99504,1000,1191.237348
84.0924,1000,1191.23738
61.693394,1000,1191.237395
26.796436,1000,1191.237408
45.29998,1000,1191.237421
39.514256,1000,1191.237434
42.23912,1000,1191.237448
30.850138,1000,1191.237463
37.129314,1000,1191.237477
36.240192,1000,1203.591705
46.23322,1000,1203.591786
32.591404,1000,1203.591814
45.25962,1000,1203.591834
53.4317,1000,1203.591851
43.269245,1000,1203.591868
36.527225,1000,1203.591884
28.342834,1000,1203.5919
84.9465,1000,1203.591915
71.74441,1000,1203.591929
34.96326,1000,1211.00239
39.84776,1000,1211.002616
80.43368,1000,1211.002641
39.388336,1000,1211.002657
35.74017,1000,1211.002682
44.515057,1000,1211.002709
47.447132,1000,1211.002738
30.566612,1000,1211.002774
52.548683,1000,1211.002789
85.81565,1000,1211.002803
44.28278,1000,1222.727454
68.56969,1000,1222.727537
48.125187,1000,1222.727555
47.685577,1000,1222.727569
39.197865,1000,1222.727582
63.630257,1000,1222.727594
59.089657,1000,1222.727605
40.26368,1000,1222.727617
105.859436,1000,1222.727629
-161.66728,1000,1222.727658
70.08023,1000,1230.08864
47.64724,1000,1230.0887
40.399445,1000,1230.088717
24.301647,1000,1230.088728
-40.200462,1000,1230.088738
40.799458,1000,1230.088748
33.104534,1000,1230.088757
46.1339,1000,1230.088768
87.19195,1000,1230.088781
53.363045,1000,1230.088792
40.183784,1000,1237.587695
53.132202,1000,1237.587752
40.005836,1000,1237.587767
44.024017,1000,1237.587778
43.819427,1000,1237.587788
36.690372,1000,1237.587797
43.698833,1000,1237.587807
46.88696,1000,1237.587817
66.14953,1000,1237.587827
61.971127,1000,1237.587836
40.115883,1000,1249.388652
39.14258,1000,1249.388717
37.978065,1000,1249.388736
41.43054,1000,1249.388749
58.529934,1000,1249.388761
120.11289,1000,1249.388772
40.273705,1000,1249.388783
46.644524,1000,1249.388795
34.92842,1000,1249.388806
43.04308,1000,1249.388818
94.409195,1000,1256.715755
52.204433,1000,1256.715817
37.337467,1000,1256.715833
5.5358477,1000,1256.715844
41.189045,1000,1256.715854
43.953426,1000,1256.715863
54.252953,1000,1256.715873
44.65891,1000,1256.715882
36.047543,1000,1256.715892
44.37133,1000,1256.715902
53.128696,1000,1269.23648
35.95311,1000,1269.236571
67.02629,1000,1269.236589
31.693172,1000,1269.2366
23.62671,1000,1269.236612
35.39854,1000,1269.236622
101.96212,1000,1269.236632
75.169785,1000,1269.236642
43.710308,1000,1269.236652
-20.988317,1000,1269.236662
47.877357,1000,1276.761719
60.039536,1000,1276.76178
47.007084,1000,1276.761796
29.577568,1000,1276.761807
49.455143,1000,1276.761817
60.361214,1000,1276.761827
87.7862,1000,1276.761836
62.240704,1000,1276.761846
30.291937,1000,1276.761856
52.013775,1000,1276.761865
36.45163,1000,1288.551761
33.346474,1000,1288.55184
37.722942,1000,1288.551863
93.8399,1000,1288.55188
36.09937,1000,1288.551891
35.98369,1000,1288.551901
37.13964,1000,1288.551911
0.4779399,1000,1288.55192
33.838066,1000,1288.55193
40.102234,1000,1288.551939
36.82825,1000,1296.04642
41.652313,1000,1296.04648
50.25867,1000,1296.046496
40.583015,1000,1296.046511
51.83708,1000,1296.046521
51.046223,1000,1296.046531
85.22315,1000,1296.046541
84.30907,1000,1296.04655
42.27226,1000,1296.04656
48.004017,1000,1296.04657
44.607887,1000,1308.282374
68.62237,1000,1308.282441
42.30188,1000,1308.282459
53.123634,1000,1308.282472
47.419308,1000,1308.282484
37.89904,1000,1308.282496
32.814114,1000,1308.282507
66.798325,1000,1308.282519
51.187954,1000,1308.28253
52.33514,1000,1308.282542
44.323063,1000,1315.721733
55.93341,1000,1315.721818
43.766132,1000,1315.721863
54.124218,1000,1315.721894
26.593214,1000,1315.721908
67.50657,1000,1315.72192
39.310463,1000,1315.721933
48.225826,1000,1315.721966
53.151295,1000,1315.721978
56.793446,1000,1315.72199
40.33039,1000,1328.04994
45.651897,1000,1328.05002
42.840313,1000,1328.050039
58.864017,1000,1328.050051
62.424953,1000,1328.050061
113.78198,1000,1328.050072
50.419777,1000,1328.050082
56.562634,1000,1328.050092
37.32464,1000,1328.050101
33.75877,1000,1328.050111
-2.406945,1000,1335.816732
41.975845,1000,1335.816916
29.735699,1000,1335.816969
40.814926,1000,1335.816998
56.82741,1000,1335.817042
54.80851,1000,1335.817067
47.107822,1000,1335.817097
47.516586,1000,1335.817126
56.48933,1000,1335.817155
33.59661,1000,1335.817183
44.686687,1000,1347.79447
59.50891,1000,1347.79453
16.103535,1000,1347.794547
43.544777,1000,1347.794559
57.83051,1000,1347.794569
51.092545,1000,1347.794579
96.77109,1000,1347.794588
51.922924,1000,1347.794598
41.249702,1000,1347.794608
57.868134,1000,1347.794618
72.560326,1000,1355.173453
43.759415,1000,1355.173545
44.46267,1000,1355.173567
49.403786,1000,1355.173584
49.57627,1000,1355.173602
46.50765,1000,1355.173618
37.39733,1000,1355.173634
65.01187,1000,1355.173649
97.049255,1000,1355.173664
48.718704,1000,1355.173711
52.188656,1000,1367.12362
51.56886,1000,1367.123687
-39.14579,1000,1367.123706
37.20171,1000,1367.12372
68.43102,1000,1367.123733
38.998173,1000,1367.123745
53.738544,1000,1367.123757
40.7263,1000,1367.123769
41.314796,1000,1367.123781
53.955917,1000,1367.123794
37.114887,1000,1374.681945
12.72006,1000,1374.682014
38.68402,1000,1374.682032
39.542816,1000,1374.682044
110.29002,1000,1374.682054
40.75866,1000,1374.682064
59.899757,1000,1374.682073
52.812065,1000,1374.682083
84.60633,1000,1374.682092
33.69368,1000,1374.682102
34.84517,1000,1386.785063
49.919533,1000,1386.785124
42.37115,1000,1386.785141
22.001156,1000,1386.785152
54.176765,1000,1386.785163
53.49849,1000,1386.785173
90.84224,1000,1386.785182
34.72835,1000,1386.785192
23.220655,1000,1386.785202
48.56045,1000,1386.785211
86.89595,1000,1393.948569
84.27044,1000,1393.948628
42.360428,1000,1393.948645
11.544378,1000,1393.948656
52.889423,1000,1393.948666
44.028183,1000,1393.948676
42.859756,1000,1393.948685
10.955364,1000,1393.948698
43.24744,1000,1393.948709
66.46299,1000,1393.94872
39.54887,1000,1406.149577
36.37946,1000,1406.149657
37.794933,1000,1406.149681
39.05706,1000,1406.149716
42.525337,1000,1406.149734
52.080807,1000,1406.149749
23.864725,1000,1406.149764
44.682068,1000,1406.149782
56.15946,1000,1406.149799
55.463417,1000,1406.149823
1.7498263,1000,1413.39251
47.98422,1000,1413.392573
53.483913,1000,1413.392591
6.757152,1000,1413.392602
48.73997,1000,1413.392613
91.063896,1000,1413.392622
77.073746,1000,1413.392632
20.554287,1000,1413.392642
62.32394,1000,1413.392652
77.977516,1000,1413.392661
40.868313,1000,1425.157447
42.020546,1000,1425.157536
40.495716,1000,1425.157556
37.43822,1000,1425.15757
43.461346,1000,1425.157584
44.43646,1000,1425.157596
14.423368,1000,1425.157609
40.189682,1000,1425.157621
75.30135,1000,1425.157634
37.578663,1000,1425.157646
56.824837,1000,1432.579079
49.30605,1000,1432.579136
71.69359,1000,1432.579153
32.273293,1000,1432.579164
41.710213,1000,1432.579174
70.220985,1000,1432.579184
41.877922,1000,1432.579193
55.195244,1000,1432.579202
45.044815,1000,1432.579212
36.260838,1000,1432.579221
57.59439,1000,1445.059236
43.117123,1000,1445.059292
38.008614,1000,1445.059308
35.93742,1000,1445.059319
41.35434,1000,1445.05933
78.928955,1000,1445.05934
68.89642,1000,1445.05935
51.395927,1000,1445.059359
32.081463,1000,1445.059369
79.74237,1000,1445.059378
36.889847,1000,1452.259126
51.593,1000,1452.259197
34.395798,1000,1452.259213
54.73185,1000,1452.259224
93.15802,1000,1452.259234
51.559208,1000,1452.259244
106.323555,1000,1452.259254
47.990734,1000,1452.259263
38.204807,1000,1452.259273
29.518238,1000,1452.259282
66.7771,1000,1464.316636
42.93337,1000,1464.316698
56.19783,1000,1464.316716
59.88755,1000,1464.316729
37.71727,1000,1464.316741
49.55436,1000,1464.316753
-11.520197,1000,1464.316764
50.694214,1000,1464.316777
54.773533,1000,1464.31679
52.365883,1000,1464.316802
36.024677,1000,1471.998765
64.4613,1000,1471.998827
38.925335,1000,1471.998844
66.89614,1000,1471.998857
24.88809,1000,1471.998869
49.531803,1000,1471.99888
56.90989,1000,1471.998892
75.85421,1000,1471.998903
41.819595,1000,1471.998915
18.966022,1000,1471.998947
42.0693,1000,1483.87976
70.14793,1000,1483.879831
35.82074,1000,1483.879852
58.07344,1000,1483.879866
33.13718,1000,1483.879879
35.780476,1000,1483.879892
46.973797,1000,1483.879904
60.608734,1000,1483.879917
62.888794,1000,1483.87993
12.96478,1000,1483.879944
27.04022,1000,1491.350986
45.497467,1000,1491.35114
99.04625,1000,1491.351167
31.894035,1000,1491.351193
28.306639,1000,1491.351209
63.079533,1000,1491.351225
89.574196,1000,1491.35124
62.115696,1000,1491.351255
31.286674,1000,1491.351274
32.281204,1000,1491.35129
32.932404,1000,1503.661363
40.486862,1000,1503.661434
27.421946,1000,1503.66145
39.078793,1000,1503.661462
87.442345,1000,1503.661472
25.308678,1000,1503.661482
30.491835,1000,1503.661491
60.0575,1000,1503.661501
43.438145,1000,1503.661525
39.78418,1000,1503.661535
48.04416,1000,1511.085501
51.401764,1000,1511.085569
49.16325,1000,1511.085583
34.96757,1000,1511.085593
52.976055,1000,1511.085602
55.26848,1000,1511.08561
65.837,1000,1511.085619
41.26543,1000,1511.085627
27.745865,1000,1511.085635
79.72703,1000,1511.085644
41.13644,1000,1522.843628
40.67978,1000,1522.843687
39.88354,1000,1522.843701
27.34155,1000,1522.84371
132.79483,1000,1522.843719
42.34802,1000,1522.843728
66.49047,1000,1522.843736
50.31904,1000,1522.843745
52.24755,1000,1522.843753
68.84492,1000,1522.843762
31.611898,1000,1530.24318
67.21015,1000,1530.243255
123.511696,1000,1530.243278
48.752914,1000,1530.243294
45.831703,1000,1530.243312
30.381077,1000,1530.243325
55.46567,1000,1530.243337
34.879543,1000,1530.243359
30.978508,1000,1530.243372
48.56979,1000,1530.243385
48.341682,1000,1542.188432
91.88247,1000,1542.188495
1.1107956,1000,1542.188512
49.29944,1000,1542.188523
2.9448035,1000,1542.188533
36.05016,1000,1542.188543
65.82104,1000,1542.188553
51.370872,1000,1542.188565
69.32523,1000,1542.188583
43.48097,1000,1542.1886
74.121544,1000,1549.41572
38.609615,1000,1549.415778
83.1204,1000,1549.415794
94.830154,1000,1549.415805
34.061954,1000,1549.415815
37.40544,1000,1549.415825
74.79104,1000,1549.415835
32.859585,1000,1549.415844
35.200874,1000,1549.415858
41.990646,1000,1549.415869
37.446095,1000,1561.327514
36.831722,1000,1561.327575
38.66517,1000,1561.327597
106.73784,1000,1561.32761
37.26734,1000,1561.327622
63.35334,1000,1561.327633
39.317368,1000,1561.327645
40.036522,1000,1561.327656
70.44987,1000,1561.327668
91.20915,1000,1561.32768
67.95596,1000,1568.930434
47.494114,1000,1568.930509
68.61911,1000,1568.930535
60.734783,1000,1568.930556
77.844284,1000,1568.930577
44.140533,1000,1568.930598
48.12028,1000,1568.930626
25.734818,1000,1568.930675
50.006805,1000,1568.930745
44.765125,1000,1568.930783
51.89895,1000,1580.99038
37.28357,1000,1580.990441
32.160526,1000,1580.990458
34.353397,1000,1580.990469
55.022934,1000,1580.990479
43.693634,1000,1580.990489
45.05301,1000,1580.990499
42.899124,1000,1580.990509
74.24284,1000,1580.990519
118.997185,1000,1580.990528
89.95462,1000,1588.405107
65.197525,1000,1588.4052
41.542492,1000,1588.405228
45.68203,1000,1588.405246
82.44268,1000,1588.405261
36.433136,1000,1588.405278
56.14759,1000,1588.405295
85.9137,1000,1588.405311
92.08121,1000,1588.405327
54.610962,1000,1588.405344
37.077183,1000,1600.356151
43.77476,1000,1600.356239
62.00321,1000,1600.356258
32.503677,1000,1600.356272
120.2411,1000,1600.356286
34.051952,1000,1600.356298
36.015835,1000,1600.356311
37.754047,1000,1600.356323
61.541023,1000,1600.356336
37.071896,1000,1600.356348
27.69513,1000,1607.751835
80.10455,1000,1607.75194
57.033638,1000,1607.751999
82.85509,1000,1607.752023
47.205666,1000,1607.752042
37.149124,1000,1607.752059
98.33895,1000,1607.752076
63.736588,1000,1607.752094
44.529446,1000,1607.752113
53.706787,1000,1607.752133
25.012707,1000,1619.502358
23.83878,1000,1619.502432
40.382565,1000,1619.502453
106.867096,1000,1619.50247
30.878088,1000,1619.502485
97.5868,1000,1619.5025
40.81868,1000,1619.502515
113.419075,1000,1619.50253
36.174873,1000,1619.502544
43.73319,1000,1619.502564
40.506454,1000,1626.983693
61.752434,1000,1626.983897
68.92344,1000,1626.983939
30.746073,1000,1626.983963
40.919945,1000,1626.983985
53.240597,1000,1626.984004
32.98993,1000,1626.984026
130.95012,1000,1626.984043
69.81683,1000,1626.984063
72.05457,1000,1626.984084
51.146404,1000,1639.084392
93.750626,1000,1639.084471
13.810892,1000,1639.084489
54.78951,1000,1639.084502
100.78124,1000,1639.084513
13.793113,1000,1639.084525
68.146255,1000,1639.084537
57.76788,1000,1639.084548
41.976162,1000,1639.084559
52.515842,1000,1639.084571
-150.56046,1000,1646.381008
36.495148,1000,1646.381084
29.922226,1000,1646.381118
52.261528,1000,1646.381137
39.079865,1000,1646.381155
35.211967,1000,1646.381172
108.42665,1000,1646.381189
145.40407,1000,1646.381225
35.223515,1000,1646.381243
44.0835,1000,1646.381258
35.57653,1000,1653.48779
36.89979,1000,1653.487853
39.72418,1000,1653.487869
75.797516,1000,1653.48788
38.38719,1000,1653.487891
140.9078,1000,1653.4879
47.477802,1000,1653.48791
27.015722,1000,1653.48792
64.64184,1000,1653.487929
32.99037,1000,1653.487938
44.592373,1000,1665.384703
94.87771,1000,1665.384775
30.193064,1000,1665.384793
32.87195,1000,1665.384805
37.246674,1000,1665.384818
38.547195,1000,1665.384829
53.220814,1000,1665.38484
61.46599,1000,1665.384852
54.81204,1000,1665.384863
54.224514,1000,1665.384874
32.68816,1000,1672.969146
47.111053,1000,1672.969409
39.719803,1000,1672.969481
33.96908,1000,1672.969503
46.540047,1000,1672.969517
32.329258,1000,1672.969529
105.739426,1000,1672.969542
49.35603,1000,1672.969555
29.640707,1000,1672.969567
41.647724,1000,1672.96958
44.085,1000,1685.303199
43.92924,1000,1685.303273
80.40707,1000,1685.303301
35.980984,1000,1685.303315
53.385536,1000,1685.303329
37.315468,1000,1685.303342
49.470375,1000,1685.303355
32.23353,1000,1685.303367
33.439785,1000,1685.30338
53.86939,1000,1685.303394
29.178778,1000,1692.960562
23.28619,1000,1692.96062
55.417454,1000,1692.960636
48.174755,1000,1692.960648
63.752903,1000,1692.960658
45.092197,1000,1692.960667
64.155815,1000,1692.960677
60.048023,1000,1692.960686
27.972567,1000,1692.960696
30.208645,1000,1692.960706
36.428825,1000,1705.234552
64.30597,1000,1705.234611
76.41948,1000,1705.234626
78.45574,1000,1705.234637
41.54061,1000,1705.234647
123.03407,1000,1705.234657
48.3299,1000,1705.234667
37.41377,1000,1705.234676
41.210915,1000,1705.234686
38.231045,1000,1705.234696
63.145153,1000,1712.592593
68.37684,1000,1712.592666
45.624283,1000,1712.592682
55.645245,1000,1712.592693
40.57619,1000,1712.592703
30.291393,1000,1712.592713
52.487556,1000,1712.592723
112.79754,1000,1712.592732
30.731863,1000,1712.592742
54.10597,1000,1712.592752
73.05357,1000,1724.57531
81.85797,1000,1724.575401
44.64362,1000,1724.57543
60.146763,1000,1724.57545
45.352455,1000,1724.575466
43.664364,1000,1724.575484
44.22427,1000,1724.5755
85.4534,1000,1724.575518
70.99465,1000,1724.575535
47.097065,1000,1724.575552
45.325886,1000,1732.027155
44.563866,1000,1732.027255
52.843563,1000,1732.027277
62.50743,1000,1732.027298
30.37825,1000,1732.027314
49.613632,1000,1732.027333
50.79298,1000,1732.02735
43.82858,1000,1732.02737
100.64202,1000,1732.027389
40.73584,1000,1732.02741
48.07354,1000,1744.388574
28.982525,1000,1744.388636
46.611954,1000,1744.388652
39.128586,1000,1744.388663
33.73646,1000,1744.388673
32.57726,1000,1744.388683
95.36364,1000,1744.388693
49.26838,1000,1744.388702
64.74559,1000,1744.388712
44.492935,1000,1744.388722
33.88687,1000,1751.838206
26.272694,1000,1751.838266
62.28276,1000,1751.838282
62.735806,1000,1751.838294
64.61446,1000,1751.838305
31.44087,1000,1751.838315
45.869297,1000,1751.838324
93.82351,1000,1751.838334
77.09775,1000,1751.838344
40.300236,1000,1751.838353
62.43632,1000,1763.659989
60.14654,1000,1763.660052
40.388077,1000,1763.660068
75.40645,1000,1763.660079
40.735886,1000,1763.660089
46.30517,1000,1763.660099
49.150192,1000,1763.660109
93.25082,1000,1763.660119
46.07987,1000,1763.660128
56.056736,1000,1763.660138
64.42185,1000,1771.160107
33.790688,1000,1771.160208
47.416546,1000,1771.160251
44.88114,1000,1771.160276
41.91539,1000,1771.160293
33.44864,1000,1771.160304
33.729366,1000,1771.160315
42.713665,1000,1771.160326
103.82447,1000,1771.160337
27.3196,1000,1771.160347
49.39308,1000,1783.115481
64.38043,1000,1783.115542
65.575226,1000,1783.115558
43.970207,1000,1783.11557
58.763233,1000,1783.11558
80.75172,1000,1783.11559
56.37674,1000,1783.1156
44.8971,1000,1783.115609
33.618427,1000,1783.115619
37.24288,1000,1783.115628
32.478817,1000,1790.515544
34.50212,1000,1790.515621
33.070534,1000,1790.515638
71.2445,1000,1790.51565
75.87892,1000,1790.51566
42.3692,1000,1790.51567
66.5004,1000,1790.515679
70.04346,1000,1790.515704
47.684746,1000,1790.515714
43.16451,1000,1790.515723
42.827126,1000,1802.771132
34.783516,1000,1802.771224
36.732178,1000,1802.771244
70.9011,1000,1802.771257
35.58749,1000,1802.77127
54.275978,1000,1802.771282
55.269436,1000,1802.771294
57.7458,1000,1802.771309
53.02205,1000,1802.771322
33.729195,1000,1802.771335
27.396578,1000,1810.459177
46.97873,1000,1810.459251
75.41284,1000,1810.459267
48.37656,1000,1810.459278
64.794685,1000,1810.459288
69.726364,1000,1810.459298
49.536366,1000,1810.459308
50.952187,1000,1810.459317
44.201427,1000,1810.459327
122.78377,1000,1810.459336
31.102604,1000,1822.535054
51.425808,1000,1822.535141
120.25692,1000,1822.535166
51.276302,1000,1822.535184
48.41152,1000,1822.5352
29.654161,1000,1822.535215
33.292786,1000,1822.535231
57.145473,1000,1822.535246
44.867046,1000,1822.535261
35.348434,1000,1822.535276
55.870342,1000,1829.918905
39.13059,1000,1829.918984
62.26254,1000,1829.91901
49.79113,1000,1829.91903
47.7914,1000,1829.919054
86.175255,1000,1829.919075
38.33326,1000,1829.919092
57.345238,1000,1829.919111
34.507885,1000,1829.919127
46.213886,1000,1829.919143
31.156277,1000,1842.026281
32.457787,1000,1842.026347
75.55994,1000,1842.026364
53.830753,1000,1842.026375
43.649414,1000,1842.026385
44.705032,1000,1842.026395
118.03037,1000,1842.026405
43.857124,1000,1842.026415
50.48772,1000,1842.026424
55.509533,1000,1842.026434
61.00513,1000,1849.389659
51.19718,1000,1849.389757
-24.581514,1000,1849.389779
47.215225,1000,1849.389794
83.4399,1000,1849.389807
64.02472,1000,1849.38982
79.91742,1000,1849.389833
43.520664,1000,1849.389846
49.3392,1000,1849.389859
64.30978,1000,1849.389872
20.036915,1000,1861.441216
69.74863,1000,1861.441289
44.768135,1000,1861.441308
99.50182,1000,1861.441323
37.79371,1000,1861.441335
34.463642,1000,1861.441348
60.52498,1000,1861.44136
74.138756,1000,1861.441372
26.063818,1000,1861.441384
33.97191,1000,1861.441397
48.959953,1000,1868.995164
79.64129,1000,1868.995223
59.04673,1000,1868.99524
55.18072,1000,1868.995253
40.263405,1000,1868.995265
91.14042,1000,1868.995277
50.723637,1000,1868.995289
60.256283,1000,1868.9953
54.239967,1000,1868.995311
49.616467,1000,1868.995322
50.56594,1000,1881.316736
43.96039,1000,1881.316795
41.832413,1000,1881.316811
76.92078,1000,1881.316822
70.23638,1000,1881.316833
72.80026,1000,1881.316842
74.63259,1000,1881.316852
58.785217,1000,1881.316861
41.440834,1000,1881.316871
39.34706,1000,1881.31688
38.399887,1000,1888.480432
29.277334,1000,1888.480499
37.612,1000,1888.480534
62.068707,1000,1888.480559
39.81981,1000,1888.480582
48.462612,1000,1888.480603
159.50357,1000,1888.480614
28.152687,1000,1888.48063
71.33009,1000,1888.48064
44.57673,1000,1888.48065
23.884584,1000,1900.483735
55.411785,1000,1900.483809
82.76195,1000,1900.483825
51.7832,1000,1900.483837
86.641075,1000,1900.483847
72.339676,1000,1900.483857
-18.911629,1000,1900.483866
103.83967,1000,1900.483876
40.389713,1000,1900.483886
74.78793,1000,1900.483895
55.98405,1000,1908.193607
46.592594,1000,1908.193669
59.656837,1000,1908.193687
37.83047,1000,1908.193722
81.60585,1000,1908.193734
50.508896,1000,1908.193744
39.276302,1000,1908.193753
61.13101,1000,1908.193763
41.567314,1000,1908.193773
-17.009386,1000,1908.193782
65.32596,1000,1920.111053
90.53689,1000,1920.111132
46.668114,1000,1920.111151
14.791433,1000,1920.111164
66.776596,1000,1920.111174
38.112183,1000,1920.111185
42.532017,1000,1920.111194
133.87485,1000,1920.111204
47.809383,1000,1920.111213
31.707085,1000,1920.111223
43.518654,1000,1927.683577
29.38892,1000,1927.683724
34.031128,1000,1927.683748
62.266693,1000,1927.683763
36.244316,1000,1927.683776
42.218994,1000,1927.683788
34.111385,1000,1927.6838
57.791107,1000,1927.683815
71.40272,1000,1927.683828
61.662735,1000,1927.683842
35.94977,1000,1940.063877
31.567677,1000,1940.06394
44.852264,1000,1940.063974
100.20383,1000,1940.063988
51.35188,1000,1940.064
34.695545,1000,1940.064012
34.56891,1000,1940.064039
40.42985,1000,1940.064051
64.957375,1000,1940.064062
53.59745,1000,1940.064073
47.822475,1000,1947.418929
33.54367,1000,1947.419014
88.53176,1000,1947.419034
67.02424,1000,1947.419048
123.49165,1000,1947.419061
42.41542,1000,1947.419073
26.661621,1000,1947.419085
37.248024,1000,1947.419097
57.747704,1000,1947.419109
39.085518,1000,1947.419121
111.17168,1000,1959.306788
31.44406,1000,1959.306858
34.48978,1000,1959.306874
32.244102,1000,1959.306884
73.76558,1000,1959.306894
55.10045,1000,1959.306904
72.007965,1000,1959.306913
50.554745,1000,1959.306922
36.481876,1000,1959.306932
34.35707,1000,1959.306941
24.358429,1000,1966.699657
41.759743,1000,1966.699758
32.741966,1000,1966.699777
42.33993,1000,1966.699789
40.78055,1000,1966.699799
49.394417,1000,1966.69981
66.63207,1000,1966.69982
67.092865,1000,1966.699833
60.967957,1000,1966.699849
121.76395,1000,1966.699858
37.08817,1000,1978.811522
51.748276,1000,1978.81162
35.7647,1000,1978.811648
38.534927,1000,1978.811672
106.463715,1000,1978.811693
92.10093,1000,1978.811713
68.16563,1000,1978.811731
33.64855,1000,1978.811748
87.542816,1000,1978.811767
27.545967,1000,1978.811784
77.45184,1000,1986.392545
104.24409,1000,1986.392751
-38.69307,1000,1986.392785
69.718155,1000,1986.392797
65.41291,1000,1986.392813
37.067158,1000,1986.392849
57.595623,1000,1986.392861
50.151897,1000,1986.392871
35.93919,1000,1986.392882
65.451485,1000,1986.392893
41.65974,1000,1998.245302
114.94638,1000,1998.245385
39.858818,1000,1998.245422
49.72841,1000,1998.24544
